station_id,lng,lat,date,PM2.5,row_index,col_index,proj_x,proj_y,dem,w10,d10,t2m,sp,tp,blh,e,r,u10,v10,aod_sat,ndvi
1400A,112.4722,23.0786,20170930,44.78571428571429,4888.0,6244.0,1707572.7384311345,-659275.9489986534,9,0.6821365356445312,232.932373046875,300.0101013183594,99606.28125,0.0045464434660971,96.32788848876952,-1.2100685125915334e-05,85.7876968383789,-0.5442823171615601,0.4111775159835815,0.5518046617507935,3133
1401A,108.301,22.7875,20170930,24.22,4934.0,5576.0,1307340.4696717917,-756473.1588595471,91,1.5089260339736938,235.31251525878903,299.9846496582031,99491.53125,0.0027433303184807,203.2766265869141,-1.5214049199130386e-05,87.26953125,-1.2407176494598389,0.8587650656700134,0.4453223943710327,2194
1402A,108.316,22.8561,20170930,25.03703703703704,4923.0,5579.0,1307736.6205701611,-748432.5493984204,85,1.5106356143951416,236.1420745849609,299.9455871582031,99467.140625,0.002824235940352,197.01333618164065,-1.5048204659251496e-05,87.31682586669922,-1.2544403076171875,0.8416648507118225,0.4501732885837555,2899
1403A,108.321,22.8225,20170930,26.53703703703704,4928.0,5579.0,1308748.5532505224,-752206.7346687953,84,1.5158320665359497,235.63304138183597,299.9906616210937,99518.578125,0.0027993025723844,200.27957153320312,-1.5090132365003228e-05,87.30162048339844,-1.2512025833129885,0.8557096123695374,0.4472130239009857,2584
1404A,108.383,22.805,20170930,25.125,4931.0,5589.0,1315076.3396156586,-753378.9954433957,122,1.4950722455978394,234.63168334960935,299.9969177246094,99642.9296875,0.002757295500487,205.0784454345703,-1.4873704458295832e-05,87.35823822021484,-1.2191293239593506,0.8654276132583618,0.448028951883316,3818
1405A,108.439,22.7906,20170930,26.267857142857142,4934.0,5598.0,1320771.3415086751,-754273.3837470112,84,1.471745252609253,233.51898193359372,299.9844970703125,99705.5546875,0.002716921037063,210.04107666015625,-1.4674295016448012e-05,87.3710708618164,-1.1833384037017822,0.875068187713623,0.4496763050556183,3228
1406A,108.239,22.8464,20170930,22.634615384615387,4925.0,5566.0,1300370.8898038694,-750563.3785773134,80,1.4175450801849363,237.01161193847656,299.8502197265625,99281.609375,0.0026818816550076,194.5687561035156,-1.5251328477461357e-05,87.1863784790039,-1.1889872550964355,0.771844208240509,0.4456420540809631,2926
1407A,108.328,22.735,20170930,28.115384615384613,4942.0,5580.0,1310796.7162788424,-762112.4435107276,127,1.5373992919921875,233.94253540039065,299.9516296386719,99458.3984375,0.0027187587693333,209.2117919921875,-1.511724531155778e-05,87.28231048583984,-1.2428501844406128,0.9049420356750488,0.4413621723651886,3277
1408A,108.244,22.7833,20170930,28.240740740740737,4935.0,5567.0,1301837.1407980488,-757709.9533061817,89,1.4710873365402222,236.21095275878903,299.881103515625,99317.4921875,0.0026678459253162,200.86865234375,-1.54049394041067e-05,87.23487091064453,-1.2225834131240845,0.818161129951477,0.4439736306667328,2124
1409A,110.576,19.9507,20170930,11.351851851851851,5388.0,5940.0,1580503.0309424852,-1044494.260476063,4,2.540841817855835,235.80093383789065,300.87554931640625,100669.359375,0.0035290699452161,330.6798095703125,-6.125804065959528e-05,84.36902618408203,-2.1014633178710938,1.4281909465789795,0.2803654372692108,6697
1412A,110.338,19.9969,20170930,12.464285714285715,5381.0,5902.0,1555734.1465932855,-1043102.56971362,17,2.700897455215454,240.3986053466797,300.9205017089844,100382.484375,0.0028191520832479,328.1907653808594,-7.066171383485198e-05,84.31957244873047,-2.3483428955078125,1.3342162370681765,0.2903665602207184,3172
1414A,106.379,29.8272,20170930,17.85185185185185,3808.0,5269.0,1024070.277212802,38831.25408515387,569,1.0865317583084106,359.6268310546875,296.3460693359375,96898.7734375,0.0015862290747463,143.2400360107422,-1.397284086124273e-05,80.6789321899414,-0.0071839955635368,-1.08650803565979,0.9964600801467896,4830
1416A,106.424,29.8264,20170930,23.535714285714285,3808.0,5276.0,1028112.9153465268,39206.79010439404,231,1.032551407814026,358.9482421875,296.41357421875,96968.796875,0.0016156389610841,142.65911865234375,-1.3919069715484513e-05,80.54756927490234,-0.0190464537590742,-1.032375693321228,1.0025063753128052,2926
1417A,106.626,29.7228,20170930,19.777777777777786,3824.0,5308.0,1047660.272073152,29121.4666487605,412,0.8852370381355286,353.9786376953125,296.9236145019531,97280.8046875,0.001610510982573,155.51092529296875,-1.5010607057774903e-05,79.28828430175781,-0.0929395258426666,-0.8803447484970093,0.9667204022407532,2287
1418A,106.296,29.5983,20170930,21.357142857142858,3844.0,5255.0,1019751.1809270256,10970.675970138183,298,1.2423882484436035,172.68157958984375,296.4887084960937,96782.25,0.0014100096886977,159.1704559326172,-1.5875713870627806e-05,80.05511474609375,0.1583693772554397,-1.232253074645996,1.0156322717666626,3106
1419A,106.54,29.5186,20170930,25.0,3857.0,5294.0,1042786.3058859188,4137.579975026157,202,0.9080376029014589,177.29299926757812,297.0470275878906,97211.34375,0.0014601547736674,162.05551147460938,-1.595788671693299e-05,78.52670288085938,0.0429681092500686,-0.907020390033722,0.97797954082489,2102
1420A,106.65,29.6219,20170930,15.0,3841.0,5312.0,1051229.7557467974,17483.266454694432,230,0.8643895983695984,353.9853515625,297.1424560546875,97443.6875,0.0015569238457828,155.41290283203125,-1.4769753761356696e-05,78.93331146240234,-0.0906503126025199,-0.8596231341362,0.9545234441757202,4244
1421A,106.634,29.4892,20170930,21.517857142857142,3862.0,5309.0,1051652.8709537275,1675.5191351284543,289,0.7571058869361877,358.8414611816406,297.0107116699219,96942.265625,0.0016094339080154,155.85418701171875,-1.4690443094877992e-05,78.59540557861328,-0.0153747852891683,-0.7569497227668762,0.957656979560852,2171
1422A,106.364,29.4822,20170930,24.23076923076923,3863.0,5266.0,1027452.3288618114,-2005.777179969752,309,1.1014552116394043,174.13856506347656,296.8171691894531,97061.546875,0.00133132643532,166.33880615234375,-1.6672536730766296e-05,79.10214233398438,0.1125825271010398,-1.095686435699463,1.014343023300171,2568
1423A,106.571,29.5642,20170930,23.847826086956523,3850.0,5299.0,1044938.8937052318,9840.413657015792,209,0.9133157134056092,179.50718688964844,297.0778503417969,97320.6015625,0.0014731313567608,158.76675415039062,-1.548812724649906e-05,78.75377655029297,0.0079393740743398,-0.9132812023162842,0.9942809343338012,634
1425A,106.617,29.7125,20170930,16.107142857142858,3826.0,5307.0,1046997.2877693122,27811.10467884078,414,0.8995790481567383,354.7308959960937,296.98797607421875,97402.7734375,0.0015780719695612,155.44044494628906,-1.5022581465018447e-05,79.26536560058594,-0.0826922357082367,-0.8957703113555908,0.9681068062782288,2916
1426A,106.468,29.4892,20170930,18.839285714285715,3862.0,5283.0,1036716.0297864396,-88.54081315707289,318,0.9679012298583984,175.3147735595703,296.9818420410156,97191.421875,0.0014110946794971,166.01052856445312,-1.6509493434568867e-05,78.5079574584961,0.0791470184922218,-0.9646598100662231,0.9911642670631408,3068
1427A,106.562,29.6453,20170930,17.732142857142858,3837.0,5298.0,1042999.8800928608,19303.69084542196,312,0.9604965448379515,359.2744140625,297.04376220703125,97476.0078125,0.0014778554905205,156.50218200683594,-1.535536466690246e-05,79.11072540283203,-0.0122543023899197,-0.9604184031486512,0.986663281917572,2630
1428A,106.452,29.709,20170930,16.703703703703702,3827.0,5280.0,1032242.6549261976,25652.632213008357,233,1.0794475078582764,177.72486877441406,296.6950378417969,97166.1640625,0.0014897399814799,153.10865783691406,-1.5287740097846836e-05,79.79271697998047,0.0429518148303031,-1.0785926580429075,1.0048633813858032,3649
1429A,106.513,29.389,20170930,20.375,3878.0,5290.0,1042154.877216021,-11416.575697270628,211,0.8031929135322571,174.20416259765625,297.1662902832031,97245.03125,0.0014764593215659,164.0227508544922,-1.5044684914755637e-05,78.37178802490234,0.08118137717247,-0.7990797758102417,0.9786182641983032,243
1431A,103.97275,30.72358333,20170930,41.375,3664.0,4884.0,798474.6860791672,122594.72455821229,516,1.4214282035827637,145.27940368652344,295.2474670410156,95163.5234375,0.000585350615438,142.06826782226562,-1.090874502551742e-05,76.07939910888672,0.8096972107887268,-1.1682672500610352,0.6882156133651733,3734
1432A,104.176,30.6872,20170930,38.2962962962963,3670.0,4916.0,816913.8933379711,119948.83536280002,497,1.2094842195510864,159.81275939941406,295.9076538085937,95764.25,0.0004197769158054,163.21128845214844,-1.119938042393187e-05,74.63958740234375,0.4174731075763702,-1.1351511478424072,0.7574962973594666,2779
1433A,104.079,30.5706,20170930,37.96428571428572,3689.0,4901.0,809584.498388063,105316.61911440465,479,1.3929567337036133,162.357421875,295.79071044921875,95824.921875,0.0006668487330898,164.1964111328125,-1.242170765181072e-05,76.19689178466797,0.4222854375839233,-1.3274047374725342,0.754403293132782,4460
1434A,104.1113889,30.63,20170930,26.60714285714285,3679.0,4906.0,811809.274591185,112628.524659213,495,1.3309307098388672,159.75270080566406,295.87042236328125,95882.6171875,0.0005498785176314,162.35179138183594,-1.1791737961175386e-05,75.51124572753906,0.4607015550136566,-1.2486515045166016,0.7477813363075256,3497
1435A,104.074,30.685,20170930,30.125,3670.0,4900.0,807883.2611875145,118844.52184999095,501,1.3789845705032349,153.20697021484375,295.6630249023437,95626.2734375,0.0004937219200655,155.1147918701172,-1.140224685514113e-05,75.66995239257812,0.6217004656791687,-1.2308887243270874,0.7248397469520569,2322
1437A,104.054,30.6578,20170930,33.129629629629626,3675.0,4897.0,806405.8262361713,115453.49922582207,499,1.4150187969207764,154.60638427734375,295.63623046875,95640.78125,0.0005602655000984,155.79177856445312,-1.1722274393832777e-05,76.04206085205078,0.6069107055664062,-1.2782557010650637,0.7243678569793701,4433
1438A,103.613,31.0283,20170930,30.125,3616.0,4826.0,763364.3782327079,155918.6152469598,1007,0.3385987877845764,84.38272857666016,291.26544189453125,87476.9765625,0.0037592872977256,76.5579833984375,-2.4763915007497417e-06,87.19124603271484,0.3369713723659515,0.0331576727330684,0.581916868686676,3082
1439A,106.6856,26.6029,20170930,16.423076923076927,4324.0,5318.0,1096699.3502978035,-335907.3822935134,1150,1.401541233062744,217.55984497070312,293.3609313964844,88118.5703125,0.0021637538447976,374.4056701660156,-1.134981994255213e-05,88.1509780883789,-0.8543436527252197,1.1110421419143677,0.5232759118080139,6733
1440A,106.6971,26.5689,20170930,16.270833333333332,4329.0,5320.0,1098247.1841506856,-339738.9764714702,1073,1.39423668384552,218.1766357421875,293.4482116699219,88300.8984375,0.0021611659321933,374.0703430175781,-1.1039780474675354e-05,88.18859100341797,-0.8617392182350159,1.0960389375686646,0.5313277840614319,2961
1441A,106.6243,26.6266,20170930,15.72222222222222,4320.0,5308.0,1090645.0917704797,-333828.85011877504,1278,1.4470030069351196,216.99508666992188,293.0702819824219,87431.015625,0.0021427685860544,376.6720886230469,-1.2497511306719389e-05,88.09935760498047,-0.8707072138786316,1.1557191610336304,0.515507161617279,4406
1442A,106.7487,26.6343,20170930,20.944444444444443,4319.0,5328.0,1102153.7313815907,-331543.7582756597,1126,1.3614598512649536,217.00119018554688,293.38311767578125,88219.4921875,0.0021905163303017,371.8539733886719,-1.035905097523937e-05,88.11659240722656,-0.8193490505218506,1.087308645248413,0.5298155546188354,2919
1443A,106.6554,26.4364,20170930,17.80769230769231,4350.0,5313.0,1096189.0335543647,-355632.0872725407,1128,1.4177112579345703,220.65899658203125,293.4222412109375,88177.59375,0.0021391797345131,368.4442138671875,-1.121507739298977e-05,88.53722381591797,-0.9236952066421508,1.0754963159561155,0.5185519456863403,3747
1444A,106.6948,26.5155,20170930,22.60714285714285,4338.0,5319.0,1098775.8913877967,-345983.120999649,1093,1.3990395069122314,219.22482299804688,293.4989929199219,88366.734375,0.0021515116095542,374.4019165039063,-1.1058735253755003e-05,88.26581573486328,-0.8846815824508667,1.0838127136230469,0.5263611674308777,2861
1445A,106.7105,26.6009,20170930,28.18518518518519,4324.0,5322.0,1099053.060361704,-335862.1242795707,1105,1.385815978050232,217.6058654785156,293.4496459960937,88342.8828125,0.0021695401519536,373.5444030761719,-1.0873548490053508e-05,88.14913940429688,-0.8456403613090515,1.0978972911834717,0.5269798040390015,2359
1446A,106.7164,26.5697,20170930,22.321428571428577,4329.0,5323.0,1100039.5202645804,-339429.91370931367,1082,1.3836060762405396,218.21066284179688,293.50799560546875,88449.4765625,0.0021637082099914,373.4835815429688,-1.065116794052301e-05,88.17928314208984,-0.8558144569396973,1.0871740579605105,0.5371655225753784,4489
1447A,106.6867,26.5495,20170930,13.08,4332.0,5318.0,1097545.325461052,-342114.4816642329,1096,1.4014586210250854,218.5082855224609,293.4335327148437,88244.875,0.0021568622905761,374.4949951171875,-1.1268276466580572e-05,88.2210922241211,-0.872565507888794,1.0966839790344238,0.5362656712532043,4380
1449A,102.743,25.0124,20170930,24.07142857142857,4578.0,4687.0,742285.0595576382,-557891.1582553004,1898,1.3312395811080933,213.79425048828125,291.6629638671875,80933.609375,0.0040196040645241,251.35678100585935,-2.463012424414046e-05,84.80847930908203,-0.7404323220252991,1.106326699256897,0.3003197312355041,3357
1450A,102.821,24.8885,20170930,14.392857142857142,4598.0,4699.0,750894.3822530331,-571685.6832923731,1920,1.308925747871399,213.17037963867188,291.8426208496094,80741.046875,0.0032923016697168,276.4006042480469,-2.6432177037349905e-05,83.60002136230469,-0.7161346077919006,1.0956449508666992,0.3052572607994079,3333
1451A,102.625,24.9624,20170930,18.90384615384616,4586.0,4668.0,731447.4317026896,-564583.4349989531,2121,1.5173752307891846,212.3280487060547,291.5007019042969,80209.921875,0.003999619744718,255.40081787109372,-2.6929872547043487e-05,85.21820831298828,-0.8114196062088013,1.282195806503296,0.2953373193740845,5823
1452A,102.728,25.0836,20170930,15.785714285714285,4567.0,4684.0,740198.1485244401,-549732.7642251197,1901,1.2793128490447998,214.0678253173828,291.2583923339844,80325.328125,0.0043519944883883,223.6236572265625,-1.936847729666624e-05,84.67210388183594,-0.7166189551353455,1.0597634315490725,0.311189740896225,3318
1453A,102.722,25.0405,20170930,24.23214285714285,4574.0,4684.0,740018.9827089213,-554785.3845626255,1899,1.3263808488845823,213.72003173828125,291.5323791503906,80714.734375,0.0041576758958399,240.5540313720703,-2.272706842632033e-05,84.787353515625,-0.736301600933075,1.1032434701919556,0.3142169415950775,2490
1454A,102.681,25.067,20170930,20.107142857142858,4569.0,4677.0,735856.710950416,-552014.541728743,1934,1.325816988945007,213.3142547607422,291.1722717285156,80015.4765625,0.0043173772282898,225.89129638671875,-2.0321736883488484e-05,84.7376708984375,-0.7281606793403625,1.1079589128494265,0.3135278224945068,4902
1455A,102.638,25.0359,20170930,23.67857142857143,4574.0,4670.0,732026.983881859,-555948.9976357146,1911,1.4064680337905884,212.6036376953125,291.1402587890625,79786.2734375,0.0042358804494142,235.3448486328125,-2.2763273591408503e-05,84.93235778808594,-0.7578191757202148,1.1848469972610474,0.2955952882766723,2847
1456A,91.1319,29.6514,20170930,9.160714285714286,3836.0,2829.0,-349626.2844881849,-34524.66527380941,3656,0.3204505145549774,5.900207996368408,284.9350891113281,60914.484375,0.0015655575552955,191.80345153808597,-6.212540029082447e-06,49.5557861328125,0.0329400710761547,0.3187530040740967,0.1141703873872757,2115
1457A,91.1221,29.6747,20170930,6.846153846153847,3832.0,2828.0,-350402.4839230429,-31725.913068766644,3659,0.2937241792678833,11.811326026916504,284.7763977050781,60798.00390625,0.0016372053651139,179.7509307861328,-5.780269475508248e-06,50.00743103027344,0.060120515525341,0.2875055074691772,0.1471240371465683,3046
1458A,91.0874,29.6475,20170930,4.711538461538462,3836.0,2822.0,-353664.8254435263,-34828.0017356514,3649,0.27609783411026,21.091598510742188,285.06268310546875,61144.93359375,0.0017694843700155,170.09622192382812,-5.8138216445513535e-06,50.0633544921875,0.0993537530303001,0.2576020956039428,0.1529568880796432,3951
1459A,91.1774,29.6541,20170930,6.722222222222222,3835.0,2836.0,-345503.29366066115,-34365.34415083121,3676,0.3748069405555725,184.4582977294922,284.75054931640625,60659.671875,0.0013724614400416,211.29034423828125,-6.520108399854507e-06,49.09951019287109,-0.0291341394186019,0.3736729025840759,0.1101942211389541,2559
1460A,90.9798,29.6588,20170930,17.796296296296298,3835.0,2805.0,-363330.7023678818,-33095.11730126552,3690,0.2615509927272796,60.635475158691406,284.6056213378906,61042.2734375,0.0023192299995571,118.8455047607422,-4.758941031468567e-06,52.34664916992188,0.2279422879219055,0.1282623559236526,0.1207347437739372,2763
1461A,91.0834,29.6292,20170930,4.903846153846153,3839.0,2821.0,-354112.7614399382,-36984.10804503016,3653,0.2806994020938873,19.884014129638672,285.3299255371094,61388.40625,0.0017541628330945,173.7548370361328,-6.045373993401881e-06,49.73735809326172,0.0954680517315864,0.2639659345149994,0.145087331533432,2324
1462A,108.882,34.2749,20170930,41.5,3096.0,5669.0,1173021.4422698806,594714.3147632418,399,0.1022942438721656,221.7426605224609,292.97955322265625,94456.6015625,0.002531410427764,82.21678924560547,-6.310165645118104e-06,74.79612731933594,-0.0681044459342956,0.0763275623321533,0.5329320430755615,2844
1463A,108.993,34.2629,20170930,41.0,3098.0,5687.0,1182542.8435848798,594613.541296176,425,0.3967950046062469,219.8200836181641,292.89813232421875,94442.90625,0.002570507582277,81.05179595947266,-6.973534709686646e-06,74.77143096923828,-0.2540929019451141,0.3047672212123871,0.50801682472229,3312
1464A,109.06,34.2572,20170930,36.85714285714285,3099.0,5698.0,1188264.3137339072,594742.0832507436,451,0.5781363248825073,218.0882873535156,292.66082763671875,94109.1875,0.0025994824245572,79.43953704833984,-6.803914857300697e-06,75.28927612304688,-0.3566289246082306,0.4550356566905975,0.5073960423469543,3944
1465A,108.94,34.2324,20170930,43.87037037037037,3103.0,5678.0,1178613.5394104267,590339.2893210872,415,0.5178983807563782,188.4127655029297,292.8801574707031,94765.3515625,0.0027657451573759,79.60183715820312,-6.364235559885856e-06,75.56229400634766,-0.0757682546973228,0.5123260021209717,0.5157585144042969,2622
1466A,108.954,34.2713,20170930,46.7962962962963,3097.0,5681.0,1179125.9453407058,595146.6917789903,409,0.2876919507980346,222.90032958984372,292.95330810546875,94471.046875,0.0025467646773904,81.69110870361328,-6.778976967325434e-06,74.74427032470703,-0.1958344578742981,0.2107499241828918,0.5175976753234863,2664
1467A,108.883,34.2303,20170930,49.05555555555557,3103.0,5669.0,1173862.048538078,589406.4972997652,406,0.4585894644260406,3.421581745147705,292.9242858886719,94881.4375,0.0027808183804154,79.28858184814453,-5.960779162705876e-06,75.60741424560547,0.0273685026913881,0.4577720463275909,0.5073146224021912,3437
1468A,108.935,34.3474,20170930,44.21428571428572,3084.0,5678.0,1176235.1159500412,603996.5749857778,378,0.6103329658508301,326.009033203125,293.6371154785156,95317.1953125,0.0020909579470753,91.91706848144533,-7.691105565754697e-06,73.72823333740234,-0.3412519991397857,-0.5060172080993652,0.5030040740966797,3160
1469A,108.906,34.1546,20170930,39.481481481481474,3115.0,5673.0,1177079.9982819865,580654.0435295325,434,0.9502509236335754,5.989930629730225,292.7558288574219,95311.84375,0.0031786367762833,82.8845443725586,-6.192782166181132e-06,77.96453094482422,0.0991591736674308,0.9450631141662598,0.5164109468460083,4001
1470A,109.2,34.6575,20170930,43.30357142857143,3035.0,5720.0,1193064.872468251,644194.9663299402,385,1.202808141708374,324.69390869140625,294.2076110839844,96473.578125,0.001834287890233,115.38809967041016,-9.054364454641473e-06,73.04881286621094,-0.6952294111251831,-0.9815311431884766,0.5093868374824524,4549
1471A,109.2186,34.3731,20170930,37.27777777777778,3080.0,5723.0,1199561.1660016882,610490.6245727157,479,0.7669598460197449,271.91558837890625,293.0979919433594,94110.578125,0.0020453708712011,83.01917266845703,-7.326172635657713e-06,74.52019500732422,-0.7665324807167053,-0.0256009604781866,0.4964555501937866,2861
1472A,108.869,34.378,20170930,45.71739130434783,3080.0,5667.0,1170182.4877360542,606859.4314352811,374,0.851030707359314,342.05633544921875,293.6816711425781,95546.9296875,0.0019642845727503,95.09934997558594,-7.517216999985976e-06,73.69708251953125,-0.2622547149658203,-0.8096145391464233,0.5261776447296143,5307
1473A,108.985,34.1978,20170930,46.39285714285714,3108.0,5686.0,1182983.7967499564,586753.9869347423,472,0.8326342105865479,187.0267791748047,292.7098693847656,94774.5625,0.0029249123763293,81.48876953125,-6.71539464747184e-06,76.56429290771484,-0.1018557623028755,0.826380729675293,0.5122525691986084,3690
1474A,109.043,34.3274,20170930,41.71428571428572,3088.0,5695.0,1185632.6224200395,602908.8461799484,386,0.4932301938533783,285.3973693847656,293.3035583496094,94723.890625,0.0022186695132404,87.11779022216797,-7.629821993759833e-06,74.16842651367188,-0.4755341112613678,-0.1309325993061065,0.4919913709163666,5379
1475A,103.712,36.0756,20170930,39.160714285714285,2808.0,4842.0,718389.2799181455,761062.0922745351,1556,0.8056158423423767,258.26275634765625,289.0008239746094,81520.84375,0.0011318592587485,158.96217346191406,-1.0250749255646951e-05,61.142860412597656,-0.7887644171714783,0.1639132797718048,0.2429197579622268,1918
1476A,103.631,36.1031,20170930,45.53703703703704,2804.0,4829.0,711435.263110884,763788.8498633147,1562,0.7218106389045715,268.43212890625,289.1402587890625,81403.1640625,0.0010311256628483,161.1003875732422,-1.1080460353696251e-05,60.34760284423828,-0.7215394973754883,0.0197823420166969,0.2528733611106872,2317
1477A,104.148,35.94,20170930,25.42857142857143,2830.0,4912.0,755766.0439666435,747988.3951099735,1773,1.431666135787964,221.14280700683597,287.84820556640625,81519.8671875,0.0019689709879457,176.05032348632812,-9.503690307610668e-06,72.43255615234375,-0.941924810409546,1.0781676769256592,0.2707109451293945,4255
1478A,103.841,36.0725,20170930,39.160714285714285,2808.0,4863.0,729031.7949565867,761638.4560993429,1537,1.0335626602172852,243.39920043945312,289.2835693359375,82446.96875,0.0011299280449748,161.98422241210938,-9.55481118580792e-06,62.88597106933594,-0.9241429567337036,0.462829977273941,0.2716161012649536,3009
1479A,103.831,36.0464,20170930,42.017857142857146,2813.0,4861.0,728492.977563886,758417.7100729583,1589,0.9865841865539552,243.59718322753903,288.6671142578125,81471.21875,0.0013101015938445,158.66201782226562,-9.281367965741085e-06,63.46620559692383,-0.8836591839790344,0.4387423396110534,0.2468378543853759,1779
1480A,101.748,36.6428,20170930,22.51851851851852,2717.0,4528.0,552015.3764938172,816863.6316859224,2264,0.5020553469657898,244.25991821289065,285.8144836425781,75438.0390625,0.0016848305240273,183.2538909912109,-7.376711891993182e-06,64.24951934814453,-0.4522308707237243,0.2180522978305816,0.1969492584466934,2884
1482A,101.834,36.5819,20170930,18.05769230769231,2727.0,4541.0,559552.2452424697,809986.2105864165,2233,0.7672469615936279,249.34771728515625,285.61578369140625,75057.328125,0.0018069583456963,220.1167907714844,-7.73670672060689e-06,64.7052230834961,-0.7179325819015503,0.2706301510334015,0.1973792463541031,3154
1484A,105.9512,38.6016,20170930,32.19642857142857,2404.0,5200.0,868240.4320391497,1084277.1674439737,1329,0.1729395389556884,23.79185676574707,290.21612548828125,82903.5390625,0.0005086841993033,241.8677215576172,-8.334224730788264e-06,43.05202865600586,0.0697645097970962,0.1582434773445129,0.2376158535480499,3891
1488A,106.2328,38.4975,20170930,31.910714285714285,2420.0,5245.0,891915.4991291006,1074210.7114104875,1108,0.5262337923049927,48.3746223449707,293.01983642578125,88264.171875,0.0001816118747228,167.98971557617188,-6.973032213863917e-06,42.04149627685547,0.393353134393692,0.3495644927024841,0.2609434127807617,2792
1489A,106.1358,38.5036,20170930,24.035714285714285,2420.0,5230.0,884162.6297668642,1074071.566623268,1113,0.4933494627475738,60.33329391479492,293.4739074707031,88905.0546875,0.0002359033533139,197.74566650390625,-7.507971076847752e-06,42.767208099365234,0.4286732673645019,0.2441985160112381,0.298497200012207,3687
1490A,87.5801,43.8303,20170930,17.592592592592588,1567.0,2261.0,-540731.48448028,1695138.952383482,816,0.2947086691856384,93.41275787353516,291.401611328125,90716.2421875,0.0003774062206503,143.6973114013672,-6.331566510198172e-06,31.93343162536621,0.2941868603229522,-0.0175294689834117,0.2517704367637634,3210
1491A,87.6046,43.768,20170930,21.83333333333333,1577.0,2265.0,-539523.3284421257,1687393.315223073,919,0.4769090116024017,118.30498504638672,290.371337890625,89231.7265625,0.0004292298399377,158.6276092529297,-6.895486876601353e-06,33.66785430908203,0.4199016690254211,-0.2261079400777816,0.2192501425743103,2215
1492A,87.4754,43.9469,20170930,25.642857142857142,1549.0,2244.0,-547253.8338639822,1709963.2113203043,595,0.2886917293071747,40.83621597290039,293.3905029296875,93430.7265625,0.0002844028640538,124.2716293334961,-5.5182413234433625e-06,28.687944412231445,0.1887706220149994,0.2184228897094726,0.2512043118476867,3356
1493A,87.5525,43.8711,20170930,25.67857142857143,1561.0,2256.0,-542360.4974790245,1700275.5006674514,754,0.2573689520359039,66.71436309814453,292.16387939453125,91801.5234375,0.000344859494362,135.58447265625,-6.014894552208716e-06,30.831880569458008,0.2364016026258468,0.1017499789595604,0.2674663960933685,3020
1494A,87.6432,43.831,20170930,22.67857142857143,1567.0,2271.0,-536135.2363282131,1694878.70007666,845,0.2985544502735138,104.34986114501952,291.180908203125,90628.9609375,0.0003888685023412,144.48574829101562,-6.424822913686512e-06,32.14174270629883,0.2892436683177948,-0.0739788636565208,0.2535244524478912,3076
1496A,87.6444,43.962,20170930,23.42592592592593,1546.0,2271.0,-534847.5584476726,1710877.4597153773,603,0.3010995984077453,5.46782112121582,293.0157775878906,93099.328125,0.0002948055625893,111.34363555908205,-5.2117625273240265e-06,28.690162658691406,0.0286899581551551,0.2997296452522278,0.3225456774234772,3059
1508A,112.9433,27.8614,20170930,27.964285714285715,4122.0,6319.0,1651718.9311604523,-101952.5418523738,60,1.4670510292053225,354.8925170898437,298.4573669433594,100226.9375,0.0014890894526615,230.5912933349609,-2.1160245523788035e-05,77.77507019042969,-0.1307349652051925,-1.461214303970337,0.7969390749931335,4054
1511A,112.9118,27.8403,20170930,31.48148148148148,4126.0,6314.0,1649302.4922600389,-104928.09745339668,51,1.4800395965576172,354.7716064453125,298.43133544921875,100260.609375,0.0015195802552625,231.56253051757807,-2.0857904019067064e-05,77.90497589111328,-0.135002464056015,-1.473869562149048,0.7951192855834961,3659
1512A,112.8937,27.8728,20170930,29.55357142857143,4120.0,6311.0,1646960.3689551794,-101463.23377859851,50,1.5264774560928345,354.9179077148437,298.4149475097656,100268.671875,0.0014975918456912,231.9631500244141,-2.026396214205306e-05,78.052490234375,-0.1353575885295868,-1.520464301109314,0.791873574256897,3774
1513A,112.9227,27.8159,20170930,31.42857142857143,4130.0,6316.0,1650816.7868374945,-107573.90526407288,48,1.4491348266601562,354.7330322265625,298.440185546875,100251.3828125,0.0015349470777437,231.30967712402344,-2.1322744942153804e-05,77.81977081298828,-0.133154958486557,-1.4430043697357178,0.8015871644020081,3161
1514A,112.9074,27.9119,20170930,34.017857142857146,4114.0,6313.0,1647371.7058587277,-96699.16834646932,58,1.5353034734725952,355.11505126953125,298.4176330566406,100255.8984375,0.0014731030678376,231.4784393310547,-2.01648726942949e-05,78.03621673583984,-0.1308774501085281,-1.5297149419784546,0.8119831085205078,4943
1515A,113.135,27.8244,20170930,36.31481481481482,4128.0,6350.0,1669966.1224436602,-103001.20959337208,47,1.22291898727417,354.7766418457031,298.6629638671875,100136.6484375,0.0014648563228547,215.61073303222656,-2.0438221326912757e-05,77.33197021484375,-0.111442781984806,-1.2178306579589844,0.7906334400177002,2006
1518A,113.095,27.8867,20170930,36.65384615384615,4118.0,6343.0,1664979.4228097233,-96459.08699816838,65,1.3199249505996704,354.33551025390625,298.574951171875,100055.8359375,0.0013995979679748,219.86251831054688,-2.040253093582578e-05,77.33089447021484,-0.1303986459970474,-1.3134679794311523,0.8067163825035095,3890
