dem,w10,d10,t2m,aod_sat,tp,PM2_5
0.0121546965,0.28715658,0.9892008,0.77705836,0.7208279,0.64938,45.976387
0.14077348,0.07583864,0.3159975,0.6517446,0.596381,0.43531147,50.644287
0.016795581,0.23145482,0.85540164,0.80120826,0.5952106,0.72596675,46.450565
0.0024309393,0.11662125,0.9387769,0.40059635,0.5153583,0.25921112,21.48736
0.06298342,0.2925922,0.87739545,0.78285956,0.8028932,0.39060268,37.193592
0.022983426,0.08043418,0.96304303,0.7214334,0.71029264,0.5282589,59.288887
0.18850829,0.14824025,0.6734663,0.51847243,0.57860744,0.23810409,54.415012
0.091491714,0.123826616,0.5638275,0.6173408,0.54577434,0.30110255,69.81285
0.007955802,0.18654376,0.5399486,0.5185859,0.72108155,0.17474476,49.282124
0.019668508,0.09505188,0.68400365,0.66920924,0.7718363,0.4485577,50.295197
0.029171271,0.3773987,0.13037474,0.2258508,0.3469211,0.1698198,34.818054
0.005745856,0.19171175,0.75606614,0.90062594,0.4277698,0.72980016,27.990252
0.005303867,0.2546266,1.3250457e-12,0.5758207,0.5737965,0.16221403,28.179083
0.011933702,0.22238843,0.65830046,0.67062926,0.80973977,0.38026378,51.959038
0.085966855,0.06010365,0.23451294,0.4071376,0.5263767,0.22251108,27.045198
0.23646408,0.22711155,0.45857835,0.3676183,0.34411415,0.16390227,36.206127
0.10077348,0.21140364,0.5698267,0.60576797,0.55286646,0.30936933,67.61648
0.017458564,0.19197156,0.07853097,0.59693694,0.7597019,0.2329982,68.152664
0.026961327,0.20030898,0.8338396,0.8109567,0.66095346,0.3645377,37.145954
0.30232045,0.27768347,0.5672644,0.7835729,0.22534387,0.87496537,19.056944
0.055248618,0.2410096,0.8473348,0.7481935,0.6780709,0.5437853,42.535397
0.006850829,0.33735383,0.8389395,0.74069476,0.7373969,0.62110555,45.172222
0.005745856,0.28174204,0.8489846,0.73698306,0.74097085,0.6313317,43.250732
0.06917127,0.283959,0.8513124,0.7131622,0.66621846,0.55403024,23.854166
0.010828729,0.1995218,0.8918934,0.7079332,0.63419235,0.68012184,32.081005
0.04839779,0.20490366,0.63121223,0.56825995,0.69885606,0.240289,49.294117
0.004640884,0.0044931816,0.1679083,0.5457885,0.57472336,0.08113604,26.597734
0.0026519338,0.31866544,0.5297124,0.5695522,0.7949969,0.1844435,50.480335
0.003314917,0.26516035,0.8363382,0.7317636,0.62360036,0.6027554,38.860725
0.0015469614,0.29412428,0.706464,0.63352466,0.62787795,0.48002967,41.836113
0.0026519338,0.34770215,0.729968,0.68580127,0.69197935,0.48537126,43.87361
0.018342542,0.19268878,0.09610373,0.59434295,0.75453335,0.23668598,75.239555
0.24176794,0.16802336,0.50572705,0.53742385,0.3176208,0.05374565,36.949722
0.8523757,0.2559459,0.5075732,0.4260356,0.039700255,0.20819397,7.043988
0.015690608,0.064338915,0.9664979,0.7144344,0.6829342,0.55300915,53.729805
0.054585636,0.1895597,0.93049747,0.7384746,0.6463967,0.6020558,39.370834
0.024751382,0.19270062,0.5778291,0.66987777,0.77242297,0.24314353,63.0824
0.33767956,0.09130876,0.6464709,0.72031665,0.22355448,0.4687334,22.764706
0.009944751,0.24320656,0.87893033,0.8005941,0.54551595,0.58794886,34.38687
0.043535914,0.06288575,0.92826563,0.78076434,0.59752774,0.4920008,32.680054
0.13281767,0.08343977,0.038437918,0.58698153,0.4667564,0.360584,50.354343
0.0070718233,0.22428204,0.22677222,0.54123473,0.5061725,0.20531884,18.703966
0.006187845,0.050104085,0.3214195,0.5355985,0.5649511,0.09929411,30.288301
0.07845304,0.25780913,0.9022152,0.803931,0.35396105,0.6510727,24.211864
0.3801105,0.4156164,0.84400874,0.48225853,0.25464708,0.13350342,42.948277
0.004640884,0.42498022,0.70696723,0.9427049,0.41132715,0.77683395,29.20143
0.053701658,0.19309571,0.9385143,0.7427995,0.65315294,0.61989164,36.36023
0.10187846,0.044793367,0.046287213,0.6862695,0.59738773,0.7242393,41.269665
0.23182319,0.14312352,0.26416883,0.6458032,0.15646225,0.863222,19.857557
0.003314917,0.070205376,0.8470139,0.9154451,0.4498164,0.69450617,28.714888
0.019889504,0.1960058,0.7502473,0.68031764,0.7447057,0.46015486,49.019554
0.29480663,0.21340716,0.39902213,0.42030117,0.291242,0.100834645,32.961113
0.4159116,0.54338586,0.54309225,0.623389,0.2770223,0.60041314,34.698593
0.035801105,0.22989759,0.16205172,0.3882005,0.4496771,0.19917354,23.121883
0.011270718,0.12963116,0.81756043,0.89268184,0.49253154,0.7888641,34.637142
0.007955802,0.34056437,0.83863497,0.74203753,0.7352746,0.61914,43.44944
0.0019889502,0.34165594,0.726152,0.68740535,0.70040005,0.48102102,42.583332
0.22033149,0.23790875,0.18783714,0.25800297,0.25269768,0.06086245,17.657381
0.0030939225,0.21252902,0.7596255,0.9031141,0.49043918,0.71991754,38.267506
0.008618785,0.30024597,0.61367565,0.63288665,0.7848758,0.23672588,59.3118
0.085745856,0.101737715,0.4586098,0.6163585,0.5498028,0.27414513,66.2381
0.53767955,0.1348446,0.12369913,0.5673864,0.11971737,0.62542033,14.767341
0.008176796,0.27907842,0.8111201,0.901654,0.48053265,0.7456304,48.28028
0.3038674,0.018435402,0.3920549,0.66096854,0.17647617,0.06457526,98.80447
0.012596685,0.15535122,0.29961908,0.53064895,0.77509344,0.23380613,50.417366
0.0026519338,0.32107762,0.7187254,0.672467,0.71502465,0.62999314,46.292793
0.007955802,0.34450066,0.7089274,0.67695594,0.73972887,0.5267479,56.6759
0.055911604,0.3004742,0.14952058,0.2120149,0.3377816,0.20411685,19.777933
0.021436464,0.052402068,0.5402383,0.6645162,0.78780955,0.30931675,60.005604
0.18983425,0.36065176,0.75137323,0.6696117,0.658558,0.4695666,29.969444
0.005745856,0.36700875,0.7272203,0.6957481,0.69066876,0.45788026,41.13092
0.28464088,0.25925395,0.70720774,0.6879108,0.4035736,0.619795,15.26545
0.0601105,0.406951,0.2917999,0.27058288,0.23406656,0.17374328,14.300872
0.0077348067,0.5025695,0.7205179,0.9455421,0.40402403,0.83312476,25.985994
0.44685084,0.29448828,0.09851778,0.64187026,0.17505687,0.519362,15.159155
0.0024309393,0.15348835,0.70880735,0.73894286,0.52948534,0.7692289,34.400276
0.13436463,0.20391202,0.5255309,0.5091417,0.19838409,0.078272566,64.43896
0.07226519,0.16051637,0.9304379,0.80990386,0.9886103,0.30823472,39.220505
0.0077348067,0.23178147,0.9645251,0.7714107,0.7334812,0.6413561,46.94183
0.0013259669,0.22658241,0.7057657,0.9276235,0.48959464,0.7598776,28.994398
0.029834256,0.3760391,0.1333857,0.22790025,0.3442439,0.16881782,32.135475
0.005303867,0.39942914,0.7321002,0.91603255,0.43998593,0.75638115,28.087988
0.016353592,0.11147924,0.63146126,0.66819453,0.79438883,0.31278843,52.434357
0.0030939225,0.31066805,0.78335017,0.74330497,0.6026834,0.5933645,42.53221
0.02961326,0.23541379,0.8393861,0.66785884,0.7748475,0.33101243,56.437325
0.039779007,0.07770399,0.59359646,0.6512773,0.7166211,0.25564727,60.932774
0.34143648,0.065855704,0.6515811,0.7312839,0.22169746,0.45964038,24.984594
0.008176796,0.26185447,0.7614645,0.7459533,0.69957334,0.6138985,57.273373
0.005745856,0.26102597,0.5595307,0.5965793,0.67990685,0.19070381,52.245586
0.016353592,0.22617646,0.9525326,0.76726794,0.7141607,0.6539684,47.99859
0.0026519338,0.32572857,0.7903198,0.92464805,0.41637546,0.7781544,26.470589
0.006187845,0.3584789,0.5764204,0.61638236,0.79318947,0.18040778,61.183334
0.03690608,0.2631649,0.5697903,0.33418152,0.4709481,0.27610722,26.204166
0.040220995,0.069067545,0.9349633,0.7856147,0.61461955,0.49334309,37.42577
0.005745856,0.30463868,0.5189719,0.41655037,0.51922333,0.24610615,33.129215
0.38121548,0.24662146,0.11206596,0.21901868,0.13331282,0.18368167,18.974648
0.11513812,0.33313012,0.42718118,0.7452285,0.71507084,0.2801157,55.874653
0.05038674,0.21484609,0.8083327,0.716069,0.68277586,0.87610936,45.76389
0.25104973,0.113150604,0.5162127,0.56668544,0.3199925,0.08265502,35.49438
0.0154696135,0.2952738,0.52808464,0.5890119,0.694737,0.2230313,58.88952
0.07425415,0.23273896,0.49903443,0.80030227,0.9470021,0.25263312,74.37712
0.40861878,0.23983732,0.65900123,0.5436933,0.4618768,0.63658804,40.890625
0.24596684,0.2182845,0.33877736,0.506294,0.31666747,0.06971708,44.189945
0.019668508,0.34094313,0.69695526,0.89819884,0.47776097,0.6791751,33.82062
0.003314917,0.29008487,0.814822,0.7151153,0.66992193,0.56493765,57.205555
0.006187845,0.32892174,0.6972592,0.67226386,0.73067033,0.5400284,54.685394
0.0075138123,0.11826789,0.63440794,0.6133859,0.624688,0.19572541,41.305016
0.017900553,0.03884025,0.9075506,0.8542173,0.5010163,0.61159194,36.181946
0.007292818,0.26508468,0.70569724,0.7474067,0.67841244,0.6253738,47.39697
0.011712708,0.25219336,0.02599132,0.40050098,0.49171954,0.2618461,34.71727
0.0008839779,0.29389942,0.70370626,0.6340349,0.6112885,0.48440468,35.74438
0.007955802,0.27084416,0.70404893,0.9224565,0.48134983,0.7708963,35.757618
0.0059668506,0.31433156,0.7174362,0.6938493,0.72332215,0.5430648,46.204735
0.026961327,0.16530512,0.9860344,0.7045524,0.75490385,0.47799274,50.85154
0.0013259669,0.44003177,0.7173035,0.71219325,0.67517954,0.48724985,48.333332
0.047955804,0.20654257,0.6359489,0.5670278,0.7039787,0.23681211,54.98994
0.0092817675,0.2806863,0.78675365,0.7057407,0.67531615,0.5048242,50.873962
0.004640884,0.34077978,0.73656774,0.6713617,0.7066982,0.579771,42.572445
0.018121548,0.32802093,0.042561147,0.3796279,0.4528749,0.26195392,30.840626
0.01281768,0.32634044,0.6668871,0.64910483,0.73630685,0.39205125,66.16428
0.10033149,0.12470446,0.22895698,0.584564,0.48789907,0.20960142,76.35933
0.10276243,0.27076337,0.41747808,0.7781179,0.7972462,0.25247797,35.75
0.110276245,0.1599319,0.4863549,0.75167346,0.704274,0.24497554,49.15928
0.01878453,0.31259826,0.70007163,0.8962867,0.48317122,0.6743522,32.19684
0.019889504,0.12489139,0.5994782,0.6652839,0.80845165,0.35840428,55.452248
0.01922652,0.39860666,0.15174262,0.18037675,0.31535769,0.17465605,23.817142
0.06917127,0.26498502,0.85923856,0.7685697,0.80375355,0.3326392,41.30791
0.06541437,0.5338301,0.359367,0.5914304,0.15355156,0.031536732,33.96399
0.0017679558,0.3041843,0.71980727,0.6617305,0.7003241,0.6378691,55.42897
0.013922652,0.28582162,0.98790586,0.77683806,0.7194484,0.6490709,47.09887
0.016574586,0.2098492,0.751572,0.68002677,0.7506434,0.45013097,50.34454
0.44707182,0.27754864,0.08882046,0.62843966,0.16678236,0.5194921,21.56704
0.007955802,0.30656183,0.536346,0.5947416,0.7140874,0.20664325,53.40947
0.045082875,0.06158041,0.9113363,0.7740791,0.6065335,0.4973769,36.16808
0.17502762,0.14696889,0.43561926,0.47230598,0.43933964,0.2567732,67.54843
0.022762433,0.15996051,0.99357957,0.7033689,0.75495267,0.47660288,56.072422
0.024309393,0.18208009,0.88631,0.80418944,0.6807313,0.3960756,44.471672
0.0030939225,0.36304283,0.565319,0.58118796,0.7839366,0.22009347,54.731842
0.007955802,0.16863285,0.72177774,0.88587546,0.38134784,0.61352926,28.485876
0.036464088,0.36251187,0.87883705,0.80995154,0.5317769,0.7448189,42.629528
0.0030939225,0.28535622,0.80938584,0.71699214,0.64733523,0.60825735,38.716667
0.0760221,0.25001138,0.87919855,0.7402141,0.6559994,0.4893748,49.243732
0.10917127,0.16577232,0.92529196,0.7508247,0.6856052,0.2204387,44.43399
0.27182323,0.10024455,0.54413295,0.5614755,0.29294622,0.094431356,38.007023
0.0044198898,0.26602,0.57223886,0.5937145,0.66445124,0.19507164,44.57843
0.0041988953,0.2053991,0.0017783338,0.56736636,0.80822736,0.2576763,42.60393
0.0044198898,0.09058717,0.63702714,0.6087568,0.62101,0.19755493,41.962185
0.13502762,0.080609776,0.31975994,0.64481616,0.6221608,0.44550985,48.5254
0.060331494,0.37392977,0.114962764,0.296231,0.41668338,0.27977914,33.066574
0.046629835,0.38515177,0.21906342,0.18668817,0.32259455,0.22986731,22.86111
0.038232043,0.35121146,0.66943926,0.6128223,0.71333605,0.27885845,49.707626
0.008176796,0.22899178,0.8126967,0.8882997,0.480676,0.8031393,33.235374
0.20198895,0.15257753,0.13130684,0.8251741,0.21556489,0.89066696,42.490196
0.0024309393,0.3145591,0.5290128,0.5689924,0.78716606,0.18522246,53.327778
0.013922652,0.38710198,0.9279172,0.8208053,0.35454592,0.5573616,31.579832
0.005303867,0.36432514,0.7259722,0.6910732,0.70393384,0.45458108,41.80056
0.05325967,0.24278763,0.1645906,0.109495856,0.25242823,0.26313907,17.741936
0.006850829,0.080965206,0.3155621,0.5384977,0.5721226,0.099671066,25.543661
0.23712707,0.18074828,0.4787957,0.37934086,0.328007,0.15684544,38.557747
0.0028729283,0.47079957,0.74900967,0.71433806,0.6469927,0.4257178,45.21528
0.039779007,0.2632066,0.17126721,0.19344209,0.30541486,0.19127655,30.711864
0.04773481,0.18219309,0.84808725,0.80200267,0.8869148,0.3369297,38.693905
0.639116,0.08721673,0.74203426,0.20303605,0.084142394,0.3772025,4.4749303
0.09392265,0.21114482,0.45219636,0.48148605,0.64693856,0.24900061,48.080738
0.0601105,0.1701788,0.74070525,0.65245414,0.70486635,0.40736246,48.537037
0.3279558,0.3621686,0.08789404,0.4502208,0.14851813,0.045794383,34.299442
0.33392265,0.11426737,0.69690526,0.56328464,0.606226,0.50358903,31.77095
0.0055248616,0.5045335,0.7202399,0.94585204,0.40413174,0.83102685,25.631653
0.0022099447,0.18889937,0.7347209,0.8913152,0.39043775,0.60008776,32.238827
0.040883977,0.30670068,0.2471836,0.2516286,0.34323058,0.18378997,17.380281
0.08331492,0.061553974,0.2080872,0.4120538,0.53270626,0.2190548,23.037605
0.94917125,0.5025239,0.15243058,0.22780584,1.04013596e-10,0.08014223,16.117264
0.10541437,0.3301581,0.51477,0.5984256,0.5551494,0.33981872,65.461754
0.007955802,0.25755295,0.5563408,0.5944259,0.6677606,0.1856123,46.915043
0.04486188,0.40563786,0.123653874,0.29216167,0.41153392,0.26644987,29.411144
0.039779007,0.28943753,0.122329645,0.36752865,0.35416555,0.15943308,22.007103
0.49458563,0.2725806,0.6655667,0.35245296,0.15896855,0.2030405,64.51695
0.0013259669,0.3393149,0.627531,0.5924871,0.6903153,0.16081598,50.834797
0.07447514,0.32465106,0.91929334,0.7954738,0.95658284,0.26153508,34.677464
0.08883978,0.13335447,0.7265728,0.78290725,0.37121552,0.6000644,21.518055
0.1401105,0.09990579,0.07676062,0.5848081,0.47451168,0.35917133,48.610336
0.27933702,0.08971584,0.5552292,0.53320575,0.25918773,0.10040193,32.861824
0.011712708,0.24611583,0.5475205,0.58988166,0.6733631,0.1861102,45.556656
0.003314917,0.36912015,0.7638153,0.70254016,0.6919902,0.49391684,48.11773
0.08,0.2651163,0.70007074,0.64930797,0.54225016,0.25556052,61.243732
0.0050828727,0.34201103,0.7178524,0.71349883,0.7220229,0.5538545,49.278248
0.015248619,0.29820958,0.95939535,0.80535483,0.68680376,0.5814494,41.853184
0.3522652,0.36039245,0.69360524,0.46039554,0.2476493,0.18215403,55.54131
0.019447515,0.088516556,0.8692168,0.75133777,0.4034927,0.90782523,32.125698
0.012375691,0.28142756,0.9884612,0.77734447,0.7214921,0.65257233,48.117317
0.020552486,0.14887597,0.15755665,0.653116,0.74279714,0.20929237,52.82687
0.03314917,0.122408636,0.5773291,0.652437,0.7275349,0.2536403,63.4972
0.012375691,0.23887101,0.58762914,0.6578882,0.7960061,0.18609211,57.448032
0.0048618787,0.40415025,0.73170555,0.91675925,0.43892774,0.75307703,27.20927
0.028729282,0.24432048,0.8326793,0.66905,0.77660763,0.3308709,62.2919
0.28640884,0.38568312,0.55566275,0.7328403,0.28674346,0.69800305,26.651989
0.0050828727,0.7644189,0.78883606,0.92190146,0.34741992,0.49655184,21.455679
0.32220995,0.42146638,0.18392378,0.3935077,0.33729416,0.1977609,27.229578
0.0015469614,0.23089601,0.73260397,0.92063785,0.49322605,0.8044394,31.476322
0.42541438,0.39384136,0.007955182,0.68253016,0.23237781,0.6785018,22.063889
0.034696132,0.24264824,0.2595436,0.2569768,0.21914001,0.13251778,26.814972
0.106961325,0.21089917,0.7229963,0.6221883,0.54901916,0.25142467,59.052708
0.22939226,0.20682812,0.94519657,0.4427621,0.3469131,0.0991008,45.84819
0.66386735,0.17870075,0.901117,0.25041935,0.053590365,0.15032442,28.277779
0.008618785,0.13037719,0.91198885,0.7631242,0.7770853,0.5986421,29.372833
0.0017679558,0.34579784,0.7507301,0.6937959,0.6167115,0.47019067,48.909218
0.24839778,0.27961183,0.3534181,0.51617885,0.31482306,0.07685024,53.02661
0.017900553,0.23008958,0.15428218,0.6167228,0.7259461,0.19151323,68.379555
0.030718233,0.36601418,0.5924199,0.60165,0.75100684,0.26000172,53.25921
0.013701658,0.10749688,0.5893197,0.5383699,0.5739916,0.26049194,33.855827
0.055911604,0.29847488,0.17550603,0.20960115,0.3382294,0.20635578,22.294117
0.051933702,0.27614754,0.75822425,0.6937158,0.67235756,0.6960177,45.044693
0.06209945,0.28230992,0.8529905,0.7135303,0.6667643,0.5568025,29.312849
0.27093923,0.26185554,0.70972914,0.6915605,0.4351189,0.6127962,16.9625
0.0720442,0.3281509,0.9160933,0.7949159,0.9509186,0.26415223,37.256985
0.3244199,0.40235007,0.6618512,0.6372459,0.49977273,0.5527881,34.978447
0.0055248616,0.32066223,0.7211311,0.69665504,0.71294415,0.5437853,51.317547
0.16928177,0.40482008,0.46247208,0.6451099,0.18127249,0.0047435956,32.610336
0.0154696135,0.28538433,0.8296249,0.8962152,0.47154456,0.73460126,36.539104
0.010165745,0.31606242,0.5290317,0.5920179,0.71429867,0.21655811,53.324562
0.0037569061,0.23552257,0.7409384,0.9232156,0.49210674,0.7643332,35.15503
0.015027625,0.29888067,0.9559763,0.8074882,0.6801353,0.575106,41.88227
0.02364641,0.24226087,0.9740193,0.7699592,0.7215161,0.64574003,52.06601
0.03314917,0.24558273,0.2395862,0.25151607,0.23255236,0.1371451,34.618385
0.034917127,0.25008622,0.86229336,0.7287872,0.62533844,0.7814263,37.94429
0.0028729283,0.2880236,0.7932988,0.70796084,0.6814176,0.4986274,53.956215
0.1317127,0.07781036,0.0061760284,0.5841415,0.48393214,0.36324796,50.037605
0.0024309393,0.21278359,0.8568762,0.7198751,0.63972884,0.656439,37.637882
0.04,0.121862106,0.76203394,0.6830013,0.5827567,0.7659803,23.857542
0.0044198898,0.3149308,0.70566344,0.6440656,0.6854656,0.4100091,49.447075
0.0048618787,0.19602399,0.77119696,0.8950317,0.5012648,0.7413039,39.39496
0.015027625,0.25081503,0.5847695,0.5429714,0.5889463,0.18869188,28.949295
0.2355801,0.2576917,0.26357272,0.3820245,0.38463482,0.19229911,39.153847
0.039779007,0.2688423,0.1309208,0.36777183,0.33905572,0.15515718,20.178873
0.007292818,0.16638531,0.905787,0.76803946,0.7734616,0.58760905,41.833332
0.010165745,0.239072,0.9705481,0.7822168,0.69563466,0.6670312,43.014046
0.24508287,0.2695777,0.61150515,0.50349975,0.40574855,0.3116526,34.332863
0.12441989,0.23272963,0.03402507,0.50670123,0.15458614,0.07259245,10.125392
0.013038674,0.11998805,0.9238119,0.7621486,0.77661836,0.6021202,44.307365
0.0035359114,0.60566175,0.7857288,0.91595244,0.33613604,0.50802153,24.049295
0.009723756,0.32785204,0.6677973,0.6491668,0.744152,0.39560446,62.62465
0.18276243,0.073194884,0.28515205,0.47809955,0.43265888,0.27254435,57.604225
0.010828729,0.22759065,0.9610424,0.7762191,0.7162628,0.6181117,48.970753
0.027845304,0.14344925,0.47689095,0.81818366,0.4731896,0.48562902,45.8132
0.28287295,0.41694817,0.55556476,0.6910379,0.32572603,0.5965165,18.790087
0.0044198898,0.34054586,0.7368089,0.67192054,0.7176951,0.5786607,39.614162
0.08243094,0.22867765,0.8328134,0.78462195,0.8963465,0.22651115,38.155716
0.031823203,0.33647838,0.9263911,0.8101442,0.34404248,0.56859344,28.924582
0.08464088,0.14180511,0.90776354,0.64062476,0.5570151,0.25566214,65.37673
0.08486188,0.30977583,0.67253435,0.6002004,0.5792063,0.2843497,55.320225
0.16375689,0.3460941,0.96045953,0.56654334,0.51408416,0.2352691,49.65266
0.17127071,0.11060803,0.43912214,0.47909614,0.44937348,0.23980868,76.31481
0.009723756,0.2912117,0.83016855,0.89811873,0.47781152,0.74229133,40.918766
0.076243095,0.16792184,0.38897008,0.8023355,0.9272463,0.2805204,54.35955
0.09038674,0.07022718,0.17812091,0.4181001,0.54764,0.21556728,32.359722
0.11138122,0.3315139,0.44851193,0.7577274,0.74756795,0.30684537,56.91292
0.09635359,0.32232323,0.2452594,0.1037061,0.23621134,0.2739518,14.4399395
0.0015469614,0.29430062,0.7062454,0.6341064,0.6329126,0.48998344,40.776535
0.11160221,0.34337458,0.44493815,0.75473285,0.7413732,0.31552574,56.715084
0.2532597,0.035414204,0.727532,0.819473,0.20958678,0.4517057,36.399723
0.008397791,0.34160024,0.7094769,0.67743754,0.73066556,0.5273268,60.113766
0.025856355,0.24940968,0.50630105,0.36475536,0.45100975,0.2773112,24.385155
0.08928177,0.25274232,0.3170481,0.08324788,0.13045448,0.18194088,16.567142
0.013259669,0.17234768,0.9131112,0.87828803,0.41655064,0.63323903,27.042253
0.01480663,0.32915395,0.67971486,0.65443397,0.747388,0.43734297,53.051388
0.005745856,0.34467462,0.73141116,0.6722696,0.7110093,0.5641684,48.351906
0.0037569061,0.3457774,0.73536247,0.6723678,0.71412885,0.57766914,47.423183
0.0026519338,0.16125521,0.70276767,0.74029326,0.51222074,0.77621603,36.430984
0.0050828727,0.3398785,0.7313443,0.6719558,0.697562,0.5628618,40.820335
0.016574586,0.37971905,0.67353964,0.64239573,0.7325804,0.31725785,60.64944
0.0024309393,0.3025998,0.7195322,0.6604698,0.68636924,0.63902473,45.3875
0.0077348067,0.26145646,0.70379657,0.6750648,0.7786016,0.5280383,52.57486
0.07690608,0.2242698,0.4898309,0.79738307,0.9415262,0.2529357,66.02941
0.023867404,0.20966314,0.87665325,0.7876642,0.5251546,0.6266481,29.731672
0.13060772,0.37646818,0.21596503,0.35118267,0.38511723,0.15530887,23.225761
0.09060773,0.1703647,0.033403303,0.23636411,0.43103293,0.27592283,31.469358
0.05635359,0.13107,0.935826,0.81116843,0.98825747,0.30307508,45.04635
0.026519338,0.17573437,0.97073597,0.70718646,0.7546148,0.4809977,50.801136
0.008397791,0.21474469,0.8484298,0.73154235,0.76159686,0.55694604,53.665737
0.0026519338,0.3352548,0.7312936,0.69980025,0.58298856,0.4698826,38.972622
0.015690608,0.2143079,0.13347864,0.62114024,0.73536193,0.19219081,69.78911
0.003314917,0.36308524,0.56537145,0.5817621,0.77253246,0.2196429,47.800552
0.02364641,0.29153147,0.90323937,0.6480701,0.6972136,0.20978977,66.43889
0.16110496,0.038828447,0.63172066,0.53074336,0.5341798,0.43602127,33.87955
0.106961325,0.3252972,0.47073936,0.76312613,0.76598656,0.33131206,54.245125
0.055911604,0.1704113,0.6706241,0.64232993,0.7049574,0.42755377,48.002792
0.0059668506,0.34552464,0.5896036,0.6105182,0.7924846,0.21053377,54.98997
0.42077348,0.40637755,0.0045035197,0.6752956,0.22975673,0.7534986,33.504154
0.68751377,0.27647734,0.8239378,0.19006704,0.0957034,0.24184191,26.022223
0.011933702,0.2793686,0.9391812,0.80355334,0.5660716,0.5575993,40.73677
0.20044199,0.30463117,0.9491681,0.3292863,0.41617942,0.19057295,29.977528
0.007292818,0.2633636,0.7832436,0.7457626,0.7018957,0.6145526,45.701977
0.0077348067,0.29883075,0.5419418,0.42472908,0.51526964,0.23935042,33.611732
0.16287293,0.1387363,0.69795984,0.5256021,0.59191597,0.23967882,58.355526
0.08044199,0.18164517,0.81403005,0.705899,0.5743534,0.41911006,38.88286
0.0070718233,0.27512404,0.8569697,0.7403171,0.63327324,0.77524954,42.531075
0.003314917,0.20209779,0.90659523,0.7548368,0.46461064,0.6661254,37.004272
0.1878453,0.16012783,0.52607983,0.45385143,0.17917123,0.102654494,57.573746
0.019447515,0.024631219,1.0,0.8509786,0.49244708,0.63687646,36.513966
0.016574586,0.37017828,0.5860855,0.6024883,0.75679606,0.25608146,60.01312
0.030718233,0.35829267,0.10948238,0.28952286,0.3262537,0.1720253,29.244047
0.0059668506,0.3284419,0.69478697,0.6691787,0.73492724,0.5535675,42.02521
0.011491713,0.24704108,0.010473154,0.40234444,0.5123857,0.26508904,38.97207
0.0017679558,0.33875212,0.5339264,0.56993556,0.7553919,0.18225537,51.1034
0.15756905,0.24443924,0.69962895,0.6775539,0.53433913,0.62628436,30.87147
0.4205525,0.24206713,0.6628459,0.54088664,0.461546,0.6370441,39.796658
0.0092817675,0.42471126,0.74469584,0.9173925,0.41704133,0.68506294,26.139277
0.02563536,0.30001536,0.913775,0.64344954,0.6975141,0.21562427,66.467514
0.06784531,0.29290095,0.877057,0.7832811,0.81194824,0.38914117,43.669445
0.006187845,0.19468614,0.54061043,0.52165675,0.73267937,0.17410016,55.893353
0.1356906,0.3147527,0.18245776,0.083680846,0.11016988,0.1307143,15.273611
0.0028729283,0.6682685,0.78746265,0.91789794,0.35519195,0.49882665,19.990223
0.012596685,0.24762425,0.6167163,0.65905166,0.79141426,0.21218756,58.11236
0.04243094,0.38443694,0.22223677,0.1877973,0.32230455,0.22793816,30.75431
0.0075138123,0.5197932,0.73481613,0.72077346,0.666302,0.43455088,45.41292
0.039779007,0.37309211,0.29144412,0.15031694,0.28398263,0.22020327,25.092068
0.025414366,0.17083848,0.76455826,0.7777326,0.6498091,0.75432414,47.81111
0.024751382,0.28204092,0.8551998,0.74339175,0.5518997,0.7657724,27.029829
0.039558012,0.20536995,0.20360851,0.41823837,0.4866858,0.17001931,24.748579
0.0050828727,0.12448134,0.98302704,0.7577932,0.46603328,0.58376735,31.564789
0.01922652,0.3904058,0.15769869,0.17631696,0.3084115,0.17072539,32.520893
0.0026519338,0.34650406,0.74270105,0.69380355,0.6358098,0.43830678,37.718925
0.04883978,0.21277688,0.23343718,0.4112012,0.46727252,0.17363223,24.474432
0.22917126,0.1615426,0.05379368,0.4868562,0.37757865,0.22966385,30.723463
0.006187845,0.32265404,0.7110456,0.6803806,0.73223686,0.5388318,56.22284
0.019668508,0.22573112,0.8576864,0.88154197,0.5041742,0.8268977,38.19806
0.009944751,0.30001178,0.6236792,0.64884067,0.7796215,0.20662566,52.051968
0.08751381,0.2517277,0.31705543,0.08390782,0.13108268,0.18192379,13.397142
0.17502762,0.117889486,0.23276345,0.47862026,0.41506776,0.27020356,49.83428
0.4205525,0.40349674,0.0046736267,0.67990184,0.22925068,0.7449977,30.86351
0.041546963,0.21946414,0.20049171,0.61393523,0.7158791,0.20062089,56.757023
0.003314917,0.6557343,0.7271736,0.956022,0.3854975,0.6077815,20.539755
0.0037569061,0.32351536,0.7175493,0.67201686,0.71748435,0.63224846,43.72059
0.016574586,0.18601884,0.5786355,0.6909063,0.7711555,0.4213894,60.233894
0.0077348067,0.323856,0.69003296,0.6604612,0.7369164,0.5151307,60.00277
0.015027625,0.2630272,0.5107156,0.3908994,0.4789946,0.27284077,31.18296
0.023204422,0.076088384,0.75036377,0.8806932,0.39912584,0.4659123,28.63611
0.02961326,0.17000109,0.9322182,0.86588264,0.5027723,0.8899881,38.23143
0.06740332,0.1835772,0.84320587,0.7988088,0.88868636,0.33977583,31.64326
0.0028729283,0.15159461,0.99141395,0.4060733,0.5149621,0.25533202,23.854519
