coef_dem,coef_w10,coef_d10,coef_t2m,coef_aod_sat,coef_tp,bias,Pred_PM2_5,id,dataset_belong,denormalized_pred_result
-10.62774,-18.736689,-0.1465955,-11.260029,104.56671,-70.10179,19.013397,33.123337,120,train,33.123337
-22.631283,5.564307,-0.095801376,-2.7700286,42.089268,12.335076,8.996343,41.99474,1339,train,41.99474
-11.0385685,20.169025,-0.07118573,-8.905238,63.049305,-6.878401,-1.2041919,27.90588,881,train,27.90588
-67.16063,13.007222,-0.15839045,11.444342,-24.398003,-9.47381,53.42029,39.04889,1121,train,39.04889
-7.699487,-40.39829,-0.14493404,9.068727,98.20705,-88.179726,28.633974,12.172642,1404,train,12.172642
-106.034515,-13.063708,-0.21211004,6.561616,-7.6194115,-25.70036,74.124084,49.600605,734,train,49.600605
-30.74672,-12.8556595,-0.09324096,8.129817,36.752037,-2.0311754,13.942254,24.403473,514,train,24.403473
81.039406,-34.743465,-0.14715405,64.49834,103.6262,-103.34409,7.1793365,28.447826,1319,train,28.447826
-78.77647,3.6519032,-0.18506017,17.432392,-41.993885,-13.21371,66.520676,34.279278,1127,train,34.279278
-10.090351,19.433062,-0.078935,-18.949268,66.82306,4.7165,-0.9296869,27.17619,872,train,27.17619
-35.684906,-3.421321,-0.16618279,-10.505203,39.529034,10.849554,30.081553,19.314827,1196,train,19.314827
-142.05331,-17.177015,-0.29137307,22.934183,-5.873701,-60.92936,86.96717,63.125526,399,train,63.125526
-85.244736,25.719368,-0.15872283,22.12759,-12.216328,1.3590089,28.318325,43.357548,423,train,43.357548
-20.644169,5.430665,-0.105114706,-4.1635113,107.75681,18.567965,-34.898815,21.658875,780,train,21.658875
-88.44511,-9.962074,-0.20078833,1.3906246,22.158014,-20.210596,39.45562,32.349884,1356,train,32.349884
-40.59233,-11.642515,-0.12331582,0.359729,62.421005,-3.3231041,9.857253,33.79968,327,train,33.79968
-12.205874,-28.24462,-0.14845993,-6.463834,105.461365,-78.759926,22.607656,27.71677,611,train,27.71677
-101.101814,-20.777624,-0.20887002,38.797916,48.155895,-17.26631,2.9896498,41.582123,624,train,41.582123
-116.14873,3.6147723,-0.19606757,22.769226,20.057898,-40.09207,48.99198,31.622374,733,train,31.622374
-30.183455,-7.4649043,-0.104378976,-0.6766841,44.879406,11.403078,8.319509,33.586166,340,train,33.586166
-21.973118,2.179588,-0.09539937,0.63559747,99.256744,16.241915,-29.66756,30.114477,774,train,30.114477
-26.592905,-3.261823,-0.11343375,9.284708,95.57707,9.355335,-25.63653,37.58505,771,train,37.58505
-46.712543,-1.0264189,-0.15163727,28.185852,30.522041,-13.314883,13.961754,45.778797,139,train,45.778797
-76.01232,26.176962,-0.14470468,12.062581,3.6759145,-2.0365663,25.653833,42.96156,1097,train,42.96156
-11.190844,20.14384,-0.07138741,-8.771953,63.23001,-6.795281,-1.3732402,28.325668,882,train,28.325668
-12.431211,19.516754,-0.08714554,-25.0925,78.87161,20.314198,-8.9587145,32.130173,574,train,32.130173
12.759968,23.281902,-0.12083932,-26.01568,84.93982,-6.397444,-4.057058,28.771751,910,train,28.771751
-22.714375,-5.706492,-0.10802794,1.7645484,73.08494,14.491915,-10.55367,41.710804,1374,train,41.710804
-29.325909,-15.612705,-0.11264708,3.8052409,57.29797,-4.0472,11.25511,30.063858,308,train,30.063858
-27.335478,17.89792,-0.20774198,-10.8834715,41.10537,-40.450867,43.114204,61.63774,266,train,61.63774
-33.9732,-12.891684,-0.11260435,3.550678,56.99647,-4.3029284,10.590729,30.027578,333,train,30.027578
-116.05652,3.503603,-0.19565324,22.628971,20.023247,-39.728733,48.931396,31.701305,731,train,31.701305
12.973714,23.239025,-0.12075158,-25.835428,84.84388,-6.8204494,-3.923836,28.623177,909,train,28.623177
-81.42751,-8.323877,-0.22258754,34.26923,15.39212,-33.668854,34.60173,49.63849,1089,train,49.63849
-141.65617,-17.993044,-0.28986096,20.57065,-5.398047,-58.450428,87.40168,63.71261,394,train,63.71261
17.319393,-9.609635,-0.11928019,0.55720925,87.21207,-73.344505,19.813217,16.063412,927,train,16.063412
-12.5930195,2.9825726,-0.12190418,-32.944096,88.085045,9.2258215,1.3123316,32.28644,888,train,32.28644
-10.755575,11.567349,-0.103194855,-32.183113,80.65677,18.469261,-1.6652988,32.918472,879,train,32.918472
-11.655231,-17.315338,-0.14609265,-13.146789,103.67946,-64.08016,17.5099,32.960846,119,train,32.960846
-18.876598,8.588849,-0.089880526,-8.210468,96.68952,15.752899,-24.859457,28.547668,97,train,28.547668
-14.77794,-12.481043,-0.11652091,23.684975,31.192343,-0.8812777,12.250507,32.876987,697,train,32.876987
-92.95233,-3.3263693,-0.21902965,20.797758,-53.82356,-12.992737,76.278534,27.591469,674,train,27.591469
-89.07684,-10.445836,-0.20246759,1.6879059,21.883802,-20.325861,39.79113,34.395073,1187,train,34.395073
-50.063774,-1.968248,-0.10531262,7.6314263,41.848,0.623862,6.298224,23.509682,985,train,23.509682
-41.725693,-10.715046,-0.12674567,31.822723,15.41293,-39.219616,34.029697,48.18254,11,train,48.18254
-93.94851,-17.780958,-0.17823757,47.14591,46.19394,-11.222001,-10.419914,39.74388,1030,train,39.74388
-97.027626,-24.252419,-0.18365835,45.168663,49.62489,-9.260167,-11.201821,36.57312,248,train,36.57312
-55.023952,-69.61774,-0.26531306,-3.195954,94.93412,-43.293953,66.53811,53.96556,1306,train,53.96556
-38.963448,4.4469986,-0.11535893,16.887041,-2.0593727,-16.137115,36.281933,31.237892,1213,train,31.237892
-41.03223,44.5922,-0.17194581,10.322297,26.833899,-7.96738,17.856178,52.4039,1342,train,52.4039
-52.776398,-8.255245,-0.24583322,-1.2085851,-14.023056,-50.888386,92.11743,70.29593,35,train,70.29593
-85.856316,-14.502088,-0.18219319,43.632362,64.25066,-26.975306,-9.384503,32.734024,996,train,32.734024
-52.026455,-11.642426,-0.19140355,31.551971,-13.6896305,-29.075489,59.57369,56.56828,468,train,56.56828
-20.08439,-2.5280595,-0.10061022,-6.5286427,48.178173,21.37285,6.512921,42.515953,149,train,42.515953
-66.025215,-0.33498076,-0.15580648,36.762794,55.57824,-27.190798,-2.7831442,29.315155,953,train,29.315155
-21.957138,2.1496441,-0.09521788,0.6537064,98.888374,16.214838,-29.417076,30.002266,773,train,30.002266
-10.8845005,20.130104,-0.07077039,-8.721328,62.697636,-7.395752,-0.9652064,27.150024,884,train,27.150024
-34.711174,31.50224,-0.054882847,12.652711,6.6503906,-6.014469,26.417046,28.226425,859,train,28.226425
-44.412136,-3.4893477,-0.17718057,-8.230429,28.90617,13.47139,34.66726,47.07345,1185,train,47.07345
-25.504223,-5.3679814,-0.11029206,1.7148508,54.024555,14.475128,2.073993,48.249626,178,train,48.249626
-99.766716,-14.618421,-0.21402518,-2.0214539,2.1035917,-23.47319,67.95478,45.97336,1252,train,45.97336
-72.99714,5.5423756,-0.1551672,4.6665354,46.24296,-10.73534,15.525924,34.53022,505,train,34.53022
-29.38783,10.504591,-0.09562497,3.5848696,42.398052,5.065744,5.942286,40.307068,195,train,40.307068
-31.269794,-14.221299,-0.11028593,4.6631656,55.496925,-5.1209283,11.317543,28.360779,305,train,28.360779
12.288691,-52.855846,-0.20513047,28.313498,112.00169,-77.50225,36.69477,32.21389,757,train,32.21389
-11.064116,-17.503096,-0.14611053,-12.507508,104.065506,-66.413536,17.992243,32.96807,114,train,32.96807
-11.05897,15.6544075,-0.097204484,-31.499176,77.87702,22.154535,-3.4929986,32.15652,1353,train,32.15652
-66.925285,14.407883,-0.21046616,6.018961,1.2974703,-11.770506,51.580833,48.792267,707,train,48.792267
-93.40298,-3.2773569,-0.2195725,20.929415,-53.312317,-12.770639,75.806786,36.103348,673,train,36.103348
-58.08581,-1.4547665,-0.16267176,31.711489,40.77934,-26.509954,12.243535,45.3344,973,train,45.3344
-38.301216,12.274865,-0.2283941,-30.354818,-0.09168586,-45.32981,87.57109,57.156395,827,train,57.156395
-88.39815,-17.240812,-0.23451446,12.431855,-21.088673,-46.479057,92.26243,52.99433,68,train,52.99433
-62.32998,-71.13601,-0.2706321,-4.910229,90.94157,-38.771595,69.19646,52.852646,1304,train,52.852646
-47.24101,-9.221004,-0.13305563,-0.8732228,61.907444,-3.0041595,10.866499,36.19939,296,train,36.19939
-80.1051,-4.7278004,-0.2050553,43.927013,36.400257,-35.845737,16.447073,50.5964,946,train,50.5964
-98.58169,-7.36188,-0.21337876,35.613693,8.584913,-10.763796,25.663149,47.821407,1065,train,47.821407
-25.320032,-5.4200015,-0.11002743,1.6199656,54.589703,14.63137,1.6996872,47.527336,176,train,47.527336
-44.46186,-7.392698,-0.13114956,1.40791,51.062115,5.024669,10.761115,36.511578,1131,train,36.511578
29.21998,-48.34299,-0.17679754,36.474422,112.67521,-77.30892,24.683088,42.154613,758,train,42.154613
-2.5233345,16.621466,-0.1283342,-33.816254,92.28096,5.902152,-6.4525576,24.492605,607,train,24.492605
-39.936096,-9.0899515,-0.12219471,30.332453,20.12269,-38.604603,30.40409,50.951633,10,train,50.951633
-59.164898,-20.100662,-0.17980035,39.547367,-17.487404,-42.798,62.589264,57.050934,41,train,57.050934
-83.1439,-6.2991743,-0.16501127,19.47704,-24.447386,-21.625967,65.62818,26.796364,1298,train,26.796364
-39.902924,-9.086943,-0.122400284,30.300966,19.667862,-37.67284,30.362907,51.506832,4,train,51.506832
-47.464977,-7.070452,-0.12260613,0.21804439,58.49095,-3.3480504,9.525388,29.849443,528,train,29.849443
-17.859798,10.036899,-0.08965809,-10.344949,96.35235,16.260588,-23.96749,27.05227,99,train,27.05227
-11.858871,-26.143515,-0.1260455,-7.7864103,98.11217,-58.101517,16.927244,14.076887,862,train,14.076887
-56.145573,24.452606,-0.0815575,23.700127,-27.69605,-3.9126732,45.679733,29.64466,867,train,29.64466
-52.45311,-15.310674,-0.18938199,7.171655,1.4987351,-7.542143,50.85418,48.68977,705,train,48.68977
-35.992355,-13.237919,-0.12102524,0.67260313,62.344147,-2.2661774,9.785134,35.51585,313,train,35.51585
-48.140167,8.821896,-0.11622906,13.222844,24.400824,0.65468746,13.275209,38.586555,678,train,38.586555
-42.067554,-11.568065,-0.12711349,-0.4609967,63.56145,-2.294764,9.671514,35.36634,292,train,35.36634
-2.7540624,1.6036018,-0.076788366,19.95125,24.69454,6.1323442,8.523565,30.355625,721,train,30.355625
-140.2372,-17.414204,-0.28300574,18.779232,-4.217792,-53.86658,85.579544,63.60671,724,train,63.60671
-42.704147,1.820836,-0.11232647,12.824062,32.290237,3.1020818,9.632205,38.689148,682,train,38.689148
-55.127052,20.668314,-0.14526887,9.985207,4.0151415,-26.101318,40.411003,25.080849,1351,train,25.080849
-46.961864,1.0517092,-0.15299067,30.14648,29.322124,-14.539313,13.572897,45.05954,138,train,45.05954
-61.688484,21.888844,-0.13270095,5.0014257,11.725275,-2.6085796,26.375437,39.59296,1114,train,39.59296
-100.82381,-8.945076,-0.18990417,12.352658,-7.6623135,-21.477068,66.10909,31.217117,1278,train,31.217117
-12.171008,19.536982,-0.08780578,-25.855383,78.76403,21.183325,-8.733162,31.791653,570,train,31.791653
-61.285526,8.506284,-0.15898584,33.61217,-44.709084,-40.79864,72.17513,43.339493,405,train,43.339493
-2.6732848,1.4711266,-0.07670312,19.995756,24.663427,6.020138,8.560893,30.292011,720,train,30.292011
-25.54584,44.196335,-0.16583127,-9.037594,39.560738,7.2960076,17.182909,56.68445,493,train,56.68445
-106.69645,-8.649885,-0.19000565,47.748676,15.132946,-1.0711601,2.6903386,44.616238,1003,train,44.616238
-63.216835,6.014,-0.20942542,-0.1622047,1.6654835,-1.241977,53.503036,49.10162,366,train,49.10162
-7.816171,-8.346918,-0.08491957,12.371806,30.566973,5.220009,9.385342,24.651127,1229,train,24.651127
-34.76705,13.231932,-0.08489641,7.9877763,40.57524,8.821447,-1.5643743,31.860765,224,train,31.860765
-40.894398,-11.948783,-0.1290452,-0.71577364,60.929474,0.41578183,10.36134,36.722477,338,train,36.722477
-85.05792,25.75542,-0.15919535,22.398289,-13.970093,1.6806264,29.17074,43.303185,424,train,43.303185
-86.81542,11.164066,-0.1914451,20.055809,-46.98659,-4.253289,62.087975,41.35476,670,train,41.35476
-95.898994,-19.345573,-0.24852195,14.981184,-25.930109,-25.558878,73.846985,43.88028,710,train,43.88028
-98.36654,-3.9696033,-0.25141513,17.81931,-15.119406,-75.43436,89.54669,65.03401,842,train,65.03401
-93.96435,5.7297635,-0.196939,26.71428,-23.175583,-0.993523,41.39541,43.801216,666,train,43.801216
-23.679977,-3.5781913,-0.103980616,-2.8561876,45.306725,16.92809,8.411212,44.49234,799,train,44.49234
-45.98563,6.931253,-0.21907327,-0.39972755,30.869272,-57.847202,53.77766,59.989014,635,train,59.989014
-104.973495,-23.717005,-0.25951216,31.243847,14.866614,-34.10752,43.588734,53.581364,1079,train,53.581364
-70.03051,-25.012508,-0.22601868,26.045074,-18.449875,-49.490612,81.47214,63.138382,22,train,63.138382
-59.00128,-19.44755,-0.20625098,32.883324,-19.805187,-40.63617,70.436455,59.514,60,train,59.514
-20.693033,0.9384185,-0.09873644,-5.2286563,43.649803,17.607656,9.02971,40.960682,788,train,40.960682
-32.49675,-2.343743,-0.1190107,7.5175943,39.891502,4.9504304,11.07848,45.040947,803,train,45.040947
-96.97081,-24.050772,-0.18352926,45.415264,49.374428,-9.271951,-11.255305,36.305645,1397,train,36.305645
-64.22374,20.701656,-0.093722045,23.625639,-25.318064,-12.074738,48.536297,39.696217,412,train,39.696217
-84.91173,-13.89472,-0.16826448,43.87953,52.327625,-14.997247,-11.144418,37.673595,1008,train,37.673595
-87.29312,-21.973507,-0.2351593,23.026154,-48.548584,-29.027145,83.22868,37.22056,1380,train,37.22056
-60.620564,26.009811,-0.087134555,24.307505,-19.81433,-18.651752,46.024677,38.780914,752,train,38.780914
-38.588768,-11.096614,-0.11637145,2.2465944,58.032894,-3.7043657,10.110287,32.132362,332,train,32.132362
-34.505264,-1.0158808,-0.08253434,9.477263,31.294949,5.121549,6.864128,29.727123,238,train,29.727123
-12.617678,-18.291464,-0.122633055,35.11269,27.58297,-6.1800737,10.059485,21.49633,1234,train,21.49633
-12.495699,-18.55133,-0.11168224,21.352053,32.665237,-4.992276,8.565348,27.134216,1232,train,27.134216
-89.40034,-18.145157,-0.24178565,15.513638,-31.001917,-22.920877,75.505356,40.59548,1159,train,40.59548
-99.0845,-4.147136,-0.25116917,18.687138,-14.11034,-75.52622,88.25699,65.15791,841,train,65.15791
-14.634605,-11.996923,-0.11528502,23.826595,30.789791,-0.39096045,11.964597,33.144382,696,train,33.144382
-31.214264,52.931736,-0.16100755,-6.009992,61.418808,8.502823,-2.8293455,59.019356,158,train,59.019356
-104.970535,-23.825102,-0.25971675,31.193216,15.238088,-34.228855,43.468994,53.422256,1077,train,53.422256
-85.926926,23.172945,-0.16383427,24.999134,-20.552414,3.5535116,31.655762,41.798298,290,train,41.798298
-85.267975,-18.332735,-0.24460591,6.8408475,-21.666498,-47.91972,96.58077,62.71705,838,train,62.71705
-37.710068,12.550833,-0.22760904,-30.337101,0.97687227,-44.86161,86.45527,56.737877,830,train,56.737877
-54.52618,-18.815271,-0.18472558,15.989615,-10.597701,-20.882002,56.68407,45.3853,700,train,45.3853
-52.692932,-18.341234,-0.18092223,15.9060335,-9.055976,-20.445517,55.197475,46.838398,703,train,46.838398
-46.319653,-6.0014963,-0.17644446,-4.0860386,19.129194,11.915547,37.389313,47.199913,1169,train,47.199913
-23.319132,46.049625,-0.17183755,-7.321914,42.503796,-4.3045726,16.806725,55.648987,1058,train,55.648987
-101.12861,-24.262749,-0.26170412,18.954683,-43.45277,-25.771948,84.34849,38.39132,1173,train,38.39132
-89.61608,-22.40039,-0.24066448,23.141804,-50.005493,-29.21415,84.76978,38.44609,360,train,38.44609
-26.267567,19.910894,-0.21311538,-24.807837,23.253605,-34.729927,61.10409,58.911766,1400,train,58.911766
-22.310738,-15.181276,-0.11682131,8.028953,46.38874,0.891496,7.2342854,16.306046,348,train,16.306046
-61.71407,22.04594,-0.13288258,4.8930187,11.071628,-2.6421337,26.891752,39.21146,1117,train,39.21146
-49.644646,-8.1592865,-0.14902021,20.226639,-17.662754,-22.862795,52.140724,30.653175,716,train,30.653175
-38.555275,-55.933594,-0.24304612,-7.7238684,90.53589,-47.745636,65.34943,57.395382,759,train,57.395382
-11.101219,17.880941,-0.096088365,-31.83259,79.84511,26.62771,-6.9531074,33.07986,588,train,33.07986
-40.226276,-55.937634,-0.24405475,-8.787048,89.67326,-46.191082,66.00112,53.868202,761,train,53.868202
-20.569588,1.0175401,-0.098795705,-5.413098,43.805374,17.71232,8.996602,41.29078,789,train,41.29078
-38.005802,-8.429205,-0.11706869,0.88120997,47.44947,9.718929,8.900309,37.850163,1137,train,37.850163
-5.2895694,-6.180923,-0.08807183,27.034552,22.794065,2.425825,8.768988,28.571964,377,train,28.571964
-25.713953,-62.084114,-0.23870234,7.6301117,104.93961,-57.067986,53.699726,56.10801,1323,train,56.10801
-62.076424,23.46089,-0.08959541,23.986334,-24.272284,-13.192485,47.514812,40.438812,750,train,40.438812
-55.55452,-69.71018,-0.26574668,-3.4264114,94.66927,-42.949715,66.77979,56.822365,1305,train,56.822365
-65.918045,-5.0460987,-0.2210692,23.008375,41.027164,-49.227695,30.12501,57.141407,1050,train,57.141407
-141.3132,-18.200153,-0.28994885,20.366018,-5.5640664,-58.62331,87.68678,60.326675,393,train,60.326675
-100.774765,-3.6451924,-0.23632535,5.847541,-22.858307,-47.812473,97.54283,57.83963,849,train,57.83963
-9.152593,24.189789,-0.13216619,-44.44846,95.96024,37.6724,-17.709162,20.78984,900,train,20.78984
-35.220604,54.392036,-0.16656476,-2.5904636,50.66848,3.4954612,4.016033,58.557457,962,train,58.557457
-6.1096735,4.129544,-0.081187114,11.643528,23.806435,6.4958653,14.1065035,33.731853,1204,train,33.731853
-9.092382,24.686213,-0.13282634,-44.445827,96.18893,37.968605,-18.161459,19.435364,898,train,19.435364
-41.63183,-10.708705,-0.12717465,31.558231,14.71055,-37.303967,33.872715,50.843674,0,train,50.843674
-5.4392242,-6.252022,-0.08846131,27.257256,22.79286,2.431084,8.717494,28.456635,381,train,28.456635
-96.68994,-5.580429,-0.2032839,31.475151,0.010940251,-4.8232317,28.15222,45.091286,1085,train,45.091286
-19.165497,2.2799568,-0.099017784,-7.2151103,45.548588,18.544882,8.515347,39.194508,131,train,39.194508
-85.59412,-14.29388,-0.16898502,44.15607,51.748074,-14.560745,-11.118523,38.07863,1011,train,38.07863
-80.4109,27.604998,-0.15640059,16.997942,-17.513494,0.31858942,35.718098,40.71352,433,train,40.71352
-6.3874555,-15.580104,-0.14270152,-9.99708,104.01743,-73.40047,18.880743,29.63282,924,train,29.63282
-33.79373,-14.047336,-0.11931475,0.93047607,61.431267,-1.9757239,10.114093,36.21143,324,train,36.21143
-79.672935,4.0288997,-0.18641913,17.448187,-43.191574,-12.717417,67.091576,35.33303,1128,train,35.33303
-76.87941,-23.095654,-0.23621589,16.532936,-18.757374,-48.58986,88.380974,55.362114,561,train,55.362114
-98.854065,13.253506,-0.17542808,35.21723,-2.256231,1.7474288,15.898366,42.268326,1000,train,42.268326
-31.320286,-14.435517,-0.11171443,4.203617,56.51236,-4.9553957,11.281701,29.692165,301,train,29.692165
-136.47928,-11.273945,-0.25988492,23.271599,2.522168,-47.568714,72.97152,41.954803,726,train,41.954803
-30.382767,-1.0430628,-0.105222866,20.729576,41.013985,-18.092041,11.012134,47.33441,27,train,47.33441
-89.432724,0.97963923,-0.20885544,19.341278,-53.09139,-11.007098,73.94425,39.19903,672,train,39.19903
-43.250042,1.5667019,-0.113613345,12.482532,32.935875,3.3488646,9.540213,38.855812,685,train,38.855812
-22.303295,1.1659201,-0.09850075,-3.2403784,42.0959,15.4938965,9.441081,41.96602,144,train,41.96602
-88.32639,-21.569256,-0.23558176,23.23305,-49.72572,-28.845684,83.73748,38.192513,355,train,38.192513
-80.691635,18.983408,-0.13158432,24.132675,25.60313,-64.645065,40.55475,27.909946,442,train,27.909946
-25.958984,3.3447535,-0.12383798,8.680695,94.58845,1.2343745,-22.30872,41.737106,499,train,41.737106
-11.802763,19.350046,-0.089174025,-27.001534,77.531395,22.230215,-7.594445,33.280094,875,train,33.280094
-53.6167,7.484158,-0.17419936,-1.3017355,-11.020334,-11.037256,73.35743,34.677578,1285,train,34.677578
-58.39202,15.589058,-0.18758819,17.39144,-37.988964,-32.864223,84.43874,52.721657,409,train,52.721657
-33.910522,-5.211396,-0.083079755,10.024572,29.70565,3.2261968,9.469734,26.328686,976,train,26.328686
-42.37574,-11.302904,-0.13365687,32.01425,9.049274,-30.604658,35.8423,50.165337,56,train,50.165337
-60.761692,20.047003,-0.13117166,5.69428,15.416872,-2.2772288,23.528212,39.624874,1113,train,39.624874
-25.876562,-3.0207686,-0.108833864,8.410139,92.74982,11.237141,-24.472982,37.061035,777,train,37.061035
-30.683975,27.85431,-0.18416256,5.0660734,38.011246,-27.688587,25.955082,54.91001,822,train,54.91001
-81.0639,23.945065,-0.16563131,18.7255,-32.186604,1.1808665,45.353436,36.235374,1105,train,36.235374
-82.52894,-6.037075,-0.16414137,19.96229,-25.04533,-21.817616,65.54107,25.8172,1299,train,25.8172
-141.11763,-18.217125,-0.2890865,19.868757,-5.432873,-57.863327,87.60489,60.935867,395,train,60.935867
-44.232014,-1.0715632,-0.14747825,26.200415,32.254528,-10.833803,12.78804,45.514057,137,train,45.514057
-18.871817,-3.8824737,-0.1105113,11.432956,30.137564,11.561632,12.82203,27.201944,1217,train,27.201944
-28.432024,45.905327,-0.15372656,-5.521963,66.84165,8.764712,-5.5639315,54.39765,483,train,54.39765
-99.21148,-14.505795,-0.21310213,-2.329707,3.01925,-23.076982,66.925156,45.86236,1254,train,45.86236
-2.835479,16.566769,-0.1284463,-34.076298,92.35124,6.5107546,-6.5862694,24.48349,604,train,24.48349
-23.99378,11.797829,-0.12366531,6.7878213,90.09421,0.22722414,-20.666878,44.045162,153,train,44.045162
-102.739296,-9.715159,-0.19508499,11.6914425,-7.593967,-22.493225,67.718,35.554817,1277,train,35.554817
-33.007282,11.866048,-0.22281277,-18.130468,-1.0096413,-37.1126,78.66325,61.565346,637,train,61.565346
-105.12539,-12.887779,-0.21044865,6.6677103,-7.79563,-25.35888,73.71898,48.65216,738,train,48.65216
-55.89455,0.5794531,-0.1089655,16.762362,41.3816,0.23097657,-0.57183063,25.5746,977,train,25.5746
-88.99202,-2.5114632,-0.24008632,18.169828,-7.0444984,-74.691124,80.465355,58.755745,654,train,58.755745
-8.351594,-6.214102,-0.081136696,8.859658,32.056614,6.5411816,9.354012,23.9128,1231,train,23.9128
-29.016968,-15.645869,-0.11160124,4.3737593,56.542458,-4.6085525,11.435231,28.004623,307,train,28.004623
-31.457973,54.061256,-0.16247477,-6.1776733,59.909206,8.552113,-1.8933165,59.320976,155,train,59.320976
-36.62148,12.700108,-0.17549928,12.39753,11.384639,-11.350188,40.758083,57.768066,258,train,57.768066
-100.69375,-3.741036,-0.23633274,5.8900924,-22.918024,-47.77523,97.54829,57.65678,848,train,57.65678
-96.82194,-16.07169,-0.24115646,22.323597,42.26084,-47.94866,32.85226,45.945522,1068,train,45.945522
-10.979394,14.686112,-0.101423874,-33.626495,80.04011,24.63386,-3.8701217,31.420044,579,train,31.420044
-96.60345,-5.860504,-0.20219857,31.418756,0.9677426,-4.3680406,27.183552,44.34806,1083,train,44.34806
-32.49123,11.928849,-0.09642498,6.9071937,42.597748,1.8903683,4.5121903,39.219185,811,train,39.219185
-64.81559,18.71837,-0.19620755,10.035553,6.141474,-17.754597,44.244858,48.13751,689,train,48.13751
-106.870094,-7.797524,-0.18998934,47.379246,13.812684,-0.64243287,3.4069543,44.994587,1004,train,44.994587
-97.15993,-24.616262,-0.1841231,44.064056,49.621307,-8.868951,-10.519174,36.568268,245,train,36.568268
-95.85293,-20.038939,-0.24950503,15.439736,-27.760498,-25.555023,74.96935,43.87662,714,train,43.87662
-23.684116,24.28721,-0.19910888,-17.65019,13.598174,-22.403564,57.22053,57.96276,1041,train,57.96276
-59.587116,-70.108185,-0.2687241,-5.267267,92.4355,-40.23362,68.63233,54.755993,417,train,54.755993
-75.92315,17.244593,-0.1471843,11.069639,23.280132,-4.629967,17.10007,34.683357,1112,train,34.683357
-87.26318,24.232191,-0.16089034,24.880861,-12.1212435,2.1753275,26.291307,42.68425,426,train,42.68425
-24.957159,11.391078,-0.12208606,10.037073,73.59553,0.20910397,-13.048727,47.584934,180,train,47.584934
-30.081402,-0.8111368,-0.104673244,20.175146,42.106747,-17.366787,10.263701,46.985672,31,train,46.985672
-40.354282,-9.498294,-0.123524204,30.60602,18.572672,-37.764988,31.214666,51.4382,2,train,51.4382
-18.769533,-3.8078032,-0.110249385,11.415189,30.105228,11.570891,12.813279,27.118927,1218,train,27.118927
-72.01954,-6.3476787,-0.171126,28.1,-3.5989468,-52.7417,64.511734,39.710808,834,train,39.710808
-112.05836,-25.650373,-0.27581987,21.04448,-29.020552,-24.7922,75.68988,41.930084,1090,train,41.930084
-43.014194,-11.18646,-0.12802947,-0.5403319,63.416603,-2.4813223,9.826145,35.20482,299,train,35.20482
-59.307568,-19.693716,-0.20796503,32.42719,-19.6578,-41.47166,71.198235,59.92576,61,train,59.92576
-76.84473,19.125593,-0.12834637,24.23441,25.726824,-66.456345,40.605976,27.70816,440,train,27.70816
-18.787804,-0.5350663,-0.08517726,7.505547,32.789528,5.3841567,10.313588,35.35988,1145,train,35.35988
-32.166443,-0.70235765,-0.099560134,31.070133,33.75734,-52.933872,22.75421,31.334717,47,train,31.334717
-110.9308,-13.776325,-0.22118954,6.663298,-6.487305,-28.004486,75.88309,51.88098,739,train,51.88098
-40.55616,-9.639841,-0.12361491,30.825037,18.835796,-39.27376,31.605444,50.235123,6,train,50.235123
-23.74667,-2.3844857,-0.1086356,6.246106,103.14561,11.484905,-31.28163,29.211908,765,train,29.211908
-87.40431,-7.5628605,-0.21330701,44.22764,41.717697,-34.903053,13.741558,49.82985,970,train,49.82985
-34.68718,-10.578864,-0.09647133,6.429353,41.501236,-1.5204968,11.982239,30.056454,537,train,30.056454
-13.232218,-24.956942,-0.13156705,45.777153,19.812675,-3.150512,6.6976404,38.625134,1237,train,38.625134
-8.388025,18.162142,-0.064297974,-4.539494,56.118763,-17.766893,3.8093572,24.335835,1402,train,24.335835
-37.122528,-4.371386,-0.14323588,17.149122,50.055458,-1.0983467,8.761945,51.18186,504,train,51.18186
-12.517778,-22.172234,-0.12718605,44.330208,22.291843,-4.951395,7.259978,26.357615,1216,train,26.357615
-49.058743,2.4252462,-0.09652246,17.440048,38.231743,2.6666589,-1.6636647,26.707611,984,train,26.707611
-94.67967,-3.249615,-0.21405828,34.6398,-6.046972,-14.310444,36.79207,46.504284,273,train,46.504284
-5.470009,4.531999,-0.07954627,11.515914,23.51426,6.1044183,14.267711,33.814095,1206,train,33.814095
-43.42257,-0.86077607,-0.14629702,25.762878,32.81596,-10.176089,12.293122,45.656506,132,train,45.656506
-15.334338,-2.2384858,-0.10006383,10.47234,18.6034,-1.1898873,23.703304,34.391426,1210,train,34.391426
-64.6486,20.166273,-0.0945693,23.607723,-25.359394,-12.036015,48.661007,39.18942,1364,train,39.18942
-96.675415,-20.321033,-0.25037974,15.355281,-27.157787,-25.756348,74.80142,43.814785,713,train,43.814785
-24.735588,10.876511,-0.12152996,9.858879,74.43277,0.35593116,-13.459297,47.716187,179,train,47.716187
-24.010372,12.435195,-0.12400884,6.6941037,89.90693,0.22664063,-20.586836,44.564747,1377,train,44.564747
-62.926712,4.009624,-0.20859997,-0.5864363,0.52834517,0.12876305,54.01776,48.50172,364,train,48.50172
